Student_ID,subject_id,subject_name,cat_1,cat_2,cat_3,exam_1,exam_2
1065,8,Computer Studies,68,81,63,72,70
1066,8,Computer Studies,80,71,81,78,86
1067,8,Computer Studies,48,56,60,63,72
1068,8,Computer Studies,78,71,76,79,70
1069,8,Computer Studies,66,73,67,71,70
1070,8,Computer Studies,52,53,43,58,39
1071,8,Computer Studies,65,67,73,51,58
1072,8,Computer Studies,83,82,86,74,77
1073,8,Computer Studies,57,52,63,53,71
1074,8,Computer Studies,91,80,85,84,82
1075,8,Computer Studies,23,14,12,26,22
1076,8,Computer Studies,82,71,80,74,67
1077,8,Computer Studies,67,63,71,67,77
1078,8,Computer Studies,49,58,47,46,33
1079,8,Computer Studies,69,63,64,76,84
1080,8,Computer Studies,43,26,28,27,39
1081,8,Computer Studies,56,62,65,48,54
1082,8,Computer Studies,63,62,74,61,68
1083,8,Computer Studies,79,87,80,92,83
1084,8,Computer Studies,57,49,42,57,57
1085,8,Computer Studies,47,46,62,42,56
1086,8,Computer Studies,50,50,46,53,57
1087,8,Computer Studies,74,69,78,89,74
1088,8,Computer Studies,62,61,47,66,58
1089,8,Computer Studies,57,43,45,54,34
1090,8,Computer Studies,69,72,54,63,62
1091,8,Computer Studies,66,64,53,60,56
1092,8,Computer Studies,72,69,75,78,73
1093,8,Computer Studies,57,47,41,45,45
1094,8,Computer Studies,58,42,50,43,42
1095,8,Computer Studies,43,51,55,58,44
1096,8,Computer Studies,34,42,38,44,50
1097,8,Computer Studies,60,64,75,54,69
1098,8,Computer Studies,63,65,66,73,68
1099,8,Computer Studies,69,56,58,50,62
1100,8,Computer Studies,57,56,56,61,58
1101,8,Computer Studies,40,46,44,41,50
1102,8,Computer Studies,62,58,44,63,57
1103,8,Computer Studies,57,53,56,51,62
1104,8,Computer Studies,46,42,49,49,50
1105,8,Computer Studies,48,60,63,47,61
1106,8,Computer Studies,66,64,59,73,63
1107,8,Computer Studies,94,76,77,85,85
1108,8,Computer Studies,61,79,63,63,61
1109,8,Computer Studies,68,71,55,63,67
1110,8,Computer Studies,59,63,56,71,68
1111,8,Computer Studies,25,23,31,17,21
1112,8,Computer Studies,59,62,55,65,59
1113,8,Computer Studies,62,61,60,55,57
1114,8,Computer Studies,89,94,99,89,100
1115,8,Computer Studies,50,67,60,65,62
1116,8,Computer Studies,67,61,60,60,71
1117,8,Computer Studies,63,60,54,58,70
1118,8,Computer Studies,43,35,43,38,46
1119,8,Computer Studies,74,78,76,72,77
1120,8,Computer Studies,73,72,70,78,73
1121,8,Computer Studies,61,49,76,66,75
1122,8,Computer Studies,56,48,46,50,47
1123,8,Computer Studies,87,74,82,70,80
1124,8,Computer Studies,49,30,36,45,42
1125,8,Computer Studies,63,66,77,69,72
1126,8,Computer Studies,86,98,96,100,86
1127,8,Computer Studies,37,47,53,36,49
1128,8,Computer Studies,47,53,57,48,49
1129,8,Computer Studies,62,55,68,64,65
1130,8,Computer Studies,50,50,41,39,44
1131,8,Computer Studies,33,31,33,36,38
1132,8,Computer Studies,67,70,75,65,67
1133,8,Computer Studies,52,39,33,36,36
1134,8,Computer Studies,69,63,72,64,68
1135,8,Computer Studies,42,44,52,44,48
1136,8,Computer Studies,96,88,88,89,80
1137,8,Computer Studies,48,50,49,51,47
1138,8,Computer Studies,48,53,64,57,55
1139,8,Computer Studies,64,68,88,81,82
1140,8,Computer Studies,44,43,31,35,32
1141,8,Computer Studies,57,71,70,62,64
1142,8,Computer Studies,75,77,78,89,84
1143,8,Computer Studies,38,31,38,46,34
1144,8,Computer Studies,77,70,73,67,72
1145,8,Computer Studies,69,67,63,69,56
1146,8,Computer Studies,72,65,73,61,77
1147,8,Computer Studies,38,37,40,46,45
1148,8,Computer Studies,35,43,34,37,37
1149,8,Computer Studies,73,61,57,66,81
1150,8,Computer Studies,75,66,60,59,73
1151,8,Computer Studies,72,69,65,58,57
1152,8,Computer Studies,69,68,60,70,69
1153,8,Computer Studies,45,52,45,55,46
1154,8,Computer Studies,63,63,58,56,65
1155,8,Computer Studies,68,75,64,78,64
1156,8,Computer Studies,39,45,43,48,45
1157,8,Computer Studies,86,84,74,77,76
1158,8,Computer Studies,68,73,62,81,84
1159,8,Computer Studies,38,42,40,29,28
1160,8,Computer Studies,71,76,63,73,62
1161,8,Computer Studies,50,50,48,34,37
1162,8,Computer Studies,72,67,77,71,88
1163,8,Computer Studies,81,88,82,89,96
1164,8,Computer Studies,46,38,48,54,55
1165,8,Computer Studies,71,63,73,75,76
1166,8,Computer Studies,78,68,67,67,71
1167,8,Computer Studies,73,74,71,71,70
1168,8,Computer Studies,92,82,77,74,80
1169,8,Computer Studies,46,59,47,56,56
1170,8,Computer Studies,59,42,51,51,57
1171,8,Computer Studies,45,44,41,54,51
1172,8,Computer Studies,46,45,44,54,47
1173,8,Computer Studies,51,63,74,71,71
1174,8,Computer Studies,57,68,71,58,52
1175,8,Computer Studies,58,60,66,57,51
1176,8,Computer Studies,69,80,72,58,66
1177,8,Computer Studies,57,62,57,56,63
1178,8,Computer Studies,93,77,80,77,78
1179,8,Computer Studies,59,52,51,73,56
1180,8,Computer Studies,91,100,100,100,89
1181,8,Computer Studies,62,72,64,65,69
1182,8,Computer Studies,44,38,33,49,33
1183,8,Computer Studies,48,40,38,44,50
1184,8,Computer Studies,66,55,61,62,55
1185,8,Computer Studies,48,56,62,48,50
1186,8,Computer Studies,78,63,71,75,73
1187,8,Computer Studies,70,72,60,50,49
1188,8,Computer Studies,64,65,66,63,68
1189,8,Computer Studies,51,56,54,38,48
1190,8,Computer Studies,41,35,57,33,35
1191,8,Computer Studies,66,49,52,61,55
1192,8,Computer Studies,76,74,78,79,73
1193,8,Computer Studies,64,67,64,65,72
1194,8,Computer Studies,32,44,42,46,53
1195,8,Computer Studies,62,52,59,71,50
1196,8,Computer Studies,69,75,68,59,75
1197,8,Computer Studies,52,45,51,49,49
1198,8,Computer Studies,55,58,59,58,69
1199,8,Computer Studies,60,54,69,76,64
1200,8,Computer Studies,46,52,38,33,44
1201,8,Computer Studies,65,63,74,72,66
1202,8,Computer Studies,60,73,67,66,69
1204,8,Computer Studies,82,80,75,81,79
1205,8,Computer Studies,75,74,78,72,71
1206,8,Computer Studies,45,38,49,49,53
1207,8,Computer Studies,53,48,46,53,48
1208,8,Computer Studies,70,67,68,65,64
1209,8,Computer Studies,59,61,64,64,60
1210,8,Computer Studies,77,71,63,69,48
1211,8,Computer Studies,100,100,100,100,100
1212,8,Computer Studies,73,69,65,64,73
1213,8,Computer Studies,83,83,65,81,85
1214,8,Computer Studies,78,81,73,77,68
1215,8,Computer Studies,73,73,77,66,67
1216,8,Computer Studies,54,59,61,59,76
1217,8,Computer Studies,65,68,58,65,62
1218,8,Computer Studies,44,55,59,56,51
1219,8,Computer Studies,47,56,52,61,73
1220,8,Computer Studies,41,51,55,55,51
1221,8,Computer Studies,54,56,66,56,66
1222,8,Computer Studies,100,88,89,91,83
1223,8,Computer Studies,35,38,37,32,32
1224,8,Computer Studies,76,68,78,79,84
1225,8,Computer Studies,33,45,36,15,36
1226,8,Computer Studies,51,59,51,55,68
1227,8,Computer Studies,65,76,75,82,75
1228,8,Computer Studies,67,61,55,66,60
1229,8,Computer Studies,45,37,41,44,43
1230,8,Computer Studies,51,56,53,61,59
1231,8,Computer Studies,70,64,73,70,67
1232,8,Computer Studies,42,48,59,56,55
1233,8,Computer Studies,64,55,62,74,61
